# ppt
 ,eco3021,eco3051,eco3081,eco3111,eco3141,eco3171,eco3201,eco3231,eco3261,eco3311,eco4021,eco4051,eco4081,eco4111,eco4141,eco4171,eco4201,eco4231,eco4261,eco4311,eco6021,eco6051,eco6081,eco6111,eco6141,eco6171,eco6201,eco6231,eco6261,eco6311,eco7021,eco7051,eco7081,eco7111,eco7141,eco7171,eco7201,eco7231,eco7261,eco7311,eco3021,eco3051,eco3081,eco3111,eco3141,eco3171,eco3201,eco3231,eco3261,eco3311,eco4021,eco4051,eco4081,eco4111,eco4141,eco4171,eco4201,eco4231,eco4261,eco4311,eco6021,eco6051,eco6081,eco6111,eco6141,eco6171,eco6201,eco6231,eco6261,eco6311,eco7021,eco7051,eco7081,eco7111,eco7141,eco7171,eco7201,eco7231,eco7261,eco7311,eco3021,eco3051,eco3081,eco3111,eco3141,eco3171,eco3201,eco3231,eco3261,eco3311,eco4021,eco4051,eco4081,eco4111,eco4141,eco4171,eco4201,eco4231,eco4261,eco4311,eco6021,eco6051,eco6081,eco6111,eco6141,eco6171,eco6201,eco6231,eco6261,eco6311,eco7021,eco7051,eco7081,eco7111,eco7141,eco7171,eco7201,eco7231,eco7261,eco7311
2048-01-01T00:00:00Z,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-02-01T00:00:00Z,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-03-01T00:00:00Z,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-04-01T00:00:00Z,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-05-01T00:00:00Z,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-06-01T00:00:00Z,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-07-01T00:00:00Z,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-08-01T00:00:00Z,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-09-01T00:00:00Z,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-10-01T00:00:00Z,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-11-01T00:00:00Z,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048-12-01T00:00:00Z,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-01-01T00:00:00Z,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-02-01T00:00:00Z,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-03-01T00:00:00Z,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-04-01T00:00:00Z,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,12.00607465,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,14.25784203,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,9.75437118,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,7.91323323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-05-01T00:00:00Z,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,21.1167447419355,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,22.5470586129032,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,20.0544497903226,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,18.9736564032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-06-01T00:00:00Z,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,26.2215937666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,27.1556036666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,25.8418827666667,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,24.5801869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-07-01T00:00:00Z,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,26.7462559677419,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,27.915478483871,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,26.2593806774194,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,24.5511796129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-08-01T00:00:00Z,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,23.6125293870968,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,24.5478588064516,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,23.378592483871,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,22.1869105806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-09-01T00:00:00Z,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,20.6178528333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,21.9628050333333,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,19.7549351166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,18.2655227166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-10-01T00:00:00Z,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,14.3836595483871,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,15.8328964032258,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,13.4537110548387,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,12.0157617774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-11-01T00:00:00Z,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,9.72948070833333,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,12.1039280366667,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,7.663652228,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,5.60324151066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049-12-01T00:00:00Z,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,2.25193496970968,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,4.83138115558064,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-0.0744990229032257,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,-2.3963158146129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-01-01T00:00:00Z,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-2.80218558612903,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-0.27913370516129,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-5.42928579870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,-8.02373935870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-02-01T00:00:00Z,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,-1.0425549085,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,1.30903425221429,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-3.41784815464286,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,-5.55537259107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050-03-01T00:00:00Z,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,5.54980427354839,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,7.66915089858065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,3.75761788258065,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,1.7219937416129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
